Tournament,Stage,Match Type,Team A,Team B,Team A Winrate vs B,Team A Winrate,Team A K/D Ratio,Team A Average Damage,Team A Average Combat Score,Team A Average First Kills,Team A Average First Deaths Per Round,Team B Winrate vs A,Team B Winrate,Team B K/D Ratio,Team B Average Damage,Team B Average Combat Score,Team B Average First Kills,Team B Average First Deaths Per Round,Team A Win
Valorant Champions 2022,Group Stage,Decider (B),LOUD,ZETA DIVISION,100.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
Valorant Champions 2022,Group Stage,Decider (D),100 Thieves,FNATIC,50.0,61.904761904761905,1.100479020379397,132.43696450428396,203.64953080375358,5.919755600814664,0.2764422684618523,50.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
Valorant Champions 2022,Playoffs,Upper Quarterfinals,LEVIATÁN,LOUD,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
Valorant Champions 2022,Playoffs,Upper Quarterfinals,DRX,FunPlus Phoenix,75.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,25.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
Valorant Champions 2022,Playoffs,Upper Quarterfinals,OpTic Gaming,Team Liquid,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
Valorant Champions 2022,Playoffs,Upper Quarterfinals,XSET,FNATIC,100.0,42.857142857142854,1.1406679389312977,131.0209923664122,204.125,6.463740458015267,0.0959732824427481,0.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
Valorant Champions 2022,Playoffs,Lower Round 1,FunPlus Phoenix,LEVIATÁN,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
Valorant Champions 2022,Playoffs,Lower Round 1,Team Liquid,FNATIC,33.33333333333334,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,66.66666666666666,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0
Valorant Champions 2022,Playoffs,Upper Semifinals,DRX,LOUD,50.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0
Valorant Champions 2022,Playoffs,Upper Semifinals,OpTic Gaming,XSET,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0.0,42.857142857142854,1.1406679389312977,131.0209923664122,204.125,6.463740458015267,0.0959732824427481,1
Valorant Champions 2022,Playoffs,Lower Round 2,DRX,FNATIC,40.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,60.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
Valorant Champions 2022,Playoffs,Lower Round 2,XSET,FunPlus Phoenix,50.0,42.857142857142854,1.1406679389312977,131.0209923664122,204.125,6.463740458015267,0.0959732824427481,50.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0
Valorant Champions 2022,Playoffs,Upper Final,LOUD,OpTic Gaming,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,50.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,1
Valorant Champions 2022,Playoffs,Lower Round 3,FunPlus Phoenix,DRX,25.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,75.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
Valorant Champions 2022,Playoffs,Lower Final,OpTic Gaming,DRX,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,1
Valorant Champions 2022,Playoffs,Grand Final,LOUD,OpTic Gaming,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,50.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),DRX,NORTHEPTION,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0.0,33.33333333333333,1.192135231316726,132.62633451957296,206.4306049822064,6.143534994068802,0.09141162514827995,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),LOUD,KRÜ Esports,20.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,80.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (A),OpTic Gaming,Guild Esports,0.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,100.0,50.0,1.2441521918941274,133.85194375516957,208.5822994210091,5.801488833746898,0.0872952853598015,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Opening (B),FunPlus Phoenix,XERXIA Esports,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0.0,14.285714285714285,1.0945008460236887,133.7377326565144,203.72250423011843,6.678510998307953,0.096751269035533,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (A),Guild Esports,KRÜ Esports,100.0,50.0,1.2441521918941274,133.85194375516957,208.5822994210091,5.801488833746898,0.0872952853598015,0.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Winner's (B),FunPlus Phoenix,DRX,25.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,75.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (B),XERXIA Esports,NORTHEPTION,0.0,14.285714285714285,1.0945008460236887,133.7377326565144,203.72250423011843,6.678510998307953,0.096751269035533,100.0,33.33333333333333,1.192135231316726,132.62633451957296,206.4306049822064,6.143534994068802,0.09141162514827995,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Elimination (A),OpTic Gaming,LOUD,50.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,50.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (B),FunPlus Phoenix,NORTHEPTION,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0.0,33.33333333333333,1.192135231316726,132.62633451957296,206.4306049822064,6.143534994068802,0.09141162514827995,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Group Stage,Decider (A),KRÜ Esports,OpTic Gaming,0.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,Paper Rex,Guild Esports,100.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0.0,50.0,1.2441521918941274,133.85194375516957,208.5822994210091,5.801488833746898,0.0872952853598015,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,FNATIC,FunPlus Phoenix,50.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,50.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,LEVIATÁN,DRX,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Quarterfinals,XSET,OpTic Gaming,0.0,42.857142857142854,1.1406679389312977,131.0209923664122,204.125,6.463740458015267,0.0959732824427481,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,Guild Esports,FunPlus Phoenix,0.0,50.0,1.2441521918941274,133.85194375516957,208.5822994210091,5.801488833746898,0.0872952853598015,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 1,LEVIATÁN,XSET,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,100.0,42.857142857142854,1.1406679389312977,131.0209923664122,204.125,6.463740458015267,0.0959732824427481,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,Paper Rex,FNATIC,66.66666666666667,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,33.33333333333333,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Semifinals,DRX,OpTic Gaming,0.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,FNATIC,LEVIATÁN,100.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,0.0,33.33333333333333,1.118209912824277,131.47798119742703,201.30826323602176,5.925284512617516,0.2929391390400792,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 2,DRX,FunPlus Phoenix,75.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,25.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Upper Final,Paper Rex,OpTic Gaming,100.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,0.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Round 3,FunPlus Phoenix,FNATIC,50.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,50.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,1
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Lower Final,OpTic Gaming,FunPlus Phoenix,0.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0
Valorant Champions Tour Stage 2: Masters Copenhagen,Playoffs,Grand Final,Paper Rex,FunPlus Phoenix,0.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,100.0,42.5,1.1323584054555862,134.66759002770084,205.43783303730018,4.723186470850022,0.209612188365651,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (A),DRX,ZETA DIVISION,66.66666666666666,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,33.33333333333334,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (B),KRÜ Esports,Team Liquid,0.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (B),OpTic Gaming,XERXIA Esports,50.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,50.0,14.285714285714285,1.0945008460236887,133.7377326565144,203.72250423011843,6.678510998307953,0.096751269035533,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Opening (A),FNATIC,Ninjas In Pyjamas,0.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,100.0,33.33333333333333,1.0226487523992323,129.07485604606526,199.79462571976967,5.700575815738963,0.10468330134357005,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Winner's (B),XERXIA Esports,Team Liquid,0.0,14.285714285714285,1.0945008460236887,133.7377326565144,203.72250423011843,6.678510998307953,0.096751269035533,100.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Winner's (A),Ninjas In Pyjamas,DRX,0.0,33.33333333333333,1.0226487523992323,129.07485604606526,199.79462571976967,5.700575815738963,0.10468330134357005,100.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Elimination (B),OpTic Gaming,KRÜ Esports,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0.0,38.0,1.0972633759233803,130.55898290954565,201.03709879116298,5.444768653605669,0.22129637348895373,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Elimination (A),FNATIC,ZETA DIVISION,50.0,60.49382716049383,1.1824035149818148,133.31324921135646,205.19211356466877,6.123343848580442,0.1990410094637224,50.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Decider (B),XERXIA Esports,OpTic Gaming,50.0,14.285714285714285,1.0945008460236887,133.7377326565144,203.72250423011843,6.678510998307953,0.096751269035533,50.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Group Stage,Decider (A),Ninjas In Pyjamas,ZETA DIVISION,0.0,33.33333333333333,1.0226487523992323,129.07485604606526,199.79462571976967,5.700575815738963,0.10468330134357005,100.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Playoffs,Upper Quarterfinals,G2 Esports,ZETA DIVISION,100.0,68.05555555555556,1.1566480098331036,133.9560639070443,206.75526506899055,6.074074074074074,0.289480755265069,0.0,36.11111111111111,1.0161056670235653,126.76470588235294,194.70103806228374,5.503105590062112,0.2945674740484429,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Playoffs,Upper Quarterfinals,LOUD,Team Liquid,100.0,50.0,1.100236278115387,131.93910447761195,201.16597014925372,5.804179104477612,0.2851044776119403,0.0,59.70149253731343,1.1481855197091555,131.06814310051107,202.0664395229983,5.721976149914821,0.15554684838160138,1
Valorant Champions Tour Stage 1: Masters Reykjavík,Playoffs,Upper Quarterfinals,Paper Rex,DRX,40.0,62.82051282051282,1.1706334821717297,135.60969044414534,208.84226110363392,5.876985195154778,0.21334051144010768,60.0,62.5,1.1244449901768172,130.4926326129666,201.07563850687623,6.37180746561886,0.09578585461689589,0
Valorant Champions Tour Stage 1: Masters Reykjavík,Playoffs,Upper Quarterfinals,The Guard,OpTic Gaming,0.0,0.0,1.1379194630872482,132.917225950783,203.0201342281879,6.348993288590604,0.09512304250559285,100.0,68.18181818181817,1.064208211143695,130.93108504398828,200.40762463343108,6.69941348973607,0.09063049853372435,0
